Country,Date of Admission,Year,AverageTemperature,Standard Deviation
austria,14-Dec-55,1989,7.372416667,6.538041693
austria,14-Dec-55,1990,7.344,6.867746289
austria,14-Dec-55,1991,6.357916667,7.849462558
austria,14-Dec-55,1992,7.615583333,7.841623481
austria,14-Dec-55,1993,6.858666667,7.482316174
austria,14-Dec-55,1994,8.164916667,7.255168258
austria,14-Dec-55,1995,6.8465,7.549103722
austria,14-Dec-55,1996,5.86325,7.96034795
austria,14-Dec-55,1997,7.025083333,7.090281088
austria,14-Dec-55,1998,7.22275,7.387600252
austria,14-Dec-55,1999,7.23425,7.765776694
austria,14-Dec-55,2000,8.084916667,7.284640772
austria,14-Dec-55,2001,7.188916667,7.748581166
austria,14-Dec-55,2002,7.91525,7.210920634
austria,14-Dec-55,2003,7.509333333,8.903220463
austria,14-Dec-55,2004,6.906083333,7.420358941
austria,14-Dec-55,2005,6.6095,8.018032251
austria,14-Dec-55,2006,7.277583333,8.292141509
austria,14-Dec-55,2007,7.9765,6.994344371
austria,14-Dec-55,2008,7.801916667,6.857986313
austria,14-Dec-55,2009,7.616,8.00014701
austria,14-Dec-55,2010,6.649083333,8.158005733
austria,14-Dec-55,2011,7.855583333,7.476475488
austria,14-Dec-55,2012,7.611333333,8.074139924
austria,14-Dec-55,2013,8.055125,8.89060259
azerbaijan,2-Mar-92,1960,12.56672727,7.882956376
azerbaijan,2-Mar-92,1961,12.292,8.455209099
azerbaijan,2-Mar-92,1962,12.49966667,8.150935689
azerbaijan,2-Mar-92,1963,11.78766667,7.916717069
azerbaijan,2-Mar-92,1964,10.8025,9.319881081
azerbaijan,2-Mar-92,1965,11.20308333,8.627043404
azerbaijan,2-Mar-92,1966,13.20283333,7.387813095
azerbaijan,2-Mar-92,1967,11.00966667,8.456890137
azerbaijan,2-Mar-92,1968,11.69591667,8.311710462
azerbaijan,2-Mar-92,1969,10.4565,9.312605968
azerbaijan,2-Mar-92,1970,12.26075,7.998786375
azerbaijan,2-Mar-92,1971,11.98858333,8.868760746
azerbaijan,2-Mar-92,1972,10.63908333,10.78948333
azerbaijan,2-Mar-92,1973,11.07725,8.831798336
azerbaijan,2-Mar-92,1974,11.08091667,8.859367169
azerbaijan,2-Mar-92,1975,12.00983333,9.448457881
azerbaijan,2-Mar-92,1976,10.942,9.21576215
azerbaijan,2-Mar-92,1977,11.32775,9.251337251
azerbaijan,2-Mar-92,1978,11.5005,8.248295356
azerbaijan,2-Mar-92,1979,12.48875,8.237499203
azerbaijan,2-Mar-92,1980,11.801,8.883020054
azerbaijan,2-Mar-92,1981,12.39066667,7.621261579
azerbaijan,2-Mar-92,1982,10.93483333,8.903066508
azerbaijan,2-Mar-92,1983,11.85533333,8.549049339
azerbaijan,2-Mar-92,1984,11.34608333,9.288387897
azerbaijan,2-Mar-92,1985,11.61108333,9.029241088
azerbaijan,2-Mar-92,1986,11.87225,8.992824424
azerbaijan,2-Mar-92,1987,11.51975,8.571426307
azerbaijan,2-Mar-92,1988,11.59025,8.527421236
azerbaijan,2-Mar-92,1989,12.44508333,9.235826374
azerbaijan,2-Mar-92,1990,11.992,8.73453504
azerbaijan,2-Mar-92,1991,11.956,9.092602438
azerbaijan,2-Mar-92,1992,10.72133333,8.525132111
azerbaijan,2-Mar-92,1993,10.52608333,9.244484217
azerbaijan,2-Mar-92,1994,11.47291667,8.726148796
azerbaijan,2-Mar-92,1995,12.73158333,8.425157732
azerbaijan,2-Mar-92,1996,12.20225,8.804901735
azerbaijan,2-Mar-92,1997,11.89441667,8.919179818
azerbaijan,2-Mar-92,1998,12.95875,9.194326849
azerbaijan,2-Mar-92,1999,12.85175,8.178470174
azerbaijan,2-Mar-92,2000,12.632,8.972753697
azerbaijan,2-Mar-92,2001,13.09725,8.364124017
azerbaijan,2-Mar-92,2002,12.43225,8.990494891
azerbaijan,2-Mar-92,2003,11.98475,8.712203856
azerbaijan,2-Mar-92,2004,12.6195,8.310653541
azerbaijan,2-Mar-92,2005,12.68725,8.797819091
azerbaijan,2-Mar-92,2006,12.71225,9.765854802
azerbaijan,2-Mar-92,2007,12.51483333,9.17590897
azerbaijan,2-Mar-92,2008,12.3655,9.758977671
azerbaijan,2-Mar-92,2009,12.61166667,8.219361569
azerbaijan,2-Mar-92,2010,13.96266667,8.767886159
azerbaijan,2-Mar-92,2011,11.80866667,9.4825513
azerbaijan,2-Mar-92,2012,13.08675,9.871702977
azerbaijan,2-Mar-92,2013,14.173875,8.724784638
bahamas,18-Sep-73,1960,25.48663636,2.617677378
bahamas,18-Sep-73,1961,25.38375,2.385459099
bahamas,18-Sep-73,1962,25.08958333,2.58566297
bahamas,18-Sep-73,1963,25.15133333,2.700814972
bahamas,18-Sep-73,1964,25.45416667,2.345339356
bahamas,18-Sep-73,1965,25.1865,2.340349022
bahamas,18-Sep-73,1966,24.95058333,2.732422983
bahamas,18-Sep-73,1967,25.32041667,2.221428797
bahamas,18-Sep-73,1968,24.885,2.897179255
bahamas,18-Sep-73,1969,25.21258333,3.064123854
bahamas,18-Sep-73,1970,25.03866667,2.830305776
bahamas,18-Sep-73,1971,25.26633333,2.428675746
bahamas,18-Sep-73,1972,25.59725,2.018372212
bahamas,18-Sep-73,1973,25.34791667,2.540212463
bahamas,18-Sep-73,1974,25.37758333,2.262244399
bahamas,18-Sep-73,1975,25.71325,2.175027529
bahamas,18-Sep-73,1976,25.15933333,2.451540975
bahamas,18-Sep-73,1977,25.34,2.650083807
bahamas,18-Sep-73,1978,25.4845,2.883757319
bahamas,18-Sep-73,1979,25.48108333,2.626936531
bahamas,18-Sep-73,1980,25.50825,2.775658485
bahamas,18-Sep-73,1981,25.1565,3.209812753
bahamas,18-Sep-73,1982,25.87033333,2.191438977
bahamas,18-Sep-73,1983,25.52758333,2.552702292
bahamas,18-Sep-73,1984,25.31658333,2.15490837
bahamas,18-Sep-73,1985,25.4735,2.757704464
bahamas,18-Sep-73,1986,25.66533333,2.46182417
bahamas,18-Sep-73,1987,25.60091667,2.736813391
bahamas,18-Sep-73,1988,25.37183333,2.395724784
bahamas,18-Sep-73,1989,25.65166667,2.404111113
bahamas,18-Sep-73,1990,25.99233333,2.097190603
bahamas,18-Sep-73,1991,25.92675,2.219292317
bahamas,18-Sep-73,1992,25.4655,2.392812362
bahamas,18-Sep-73,1993,25.54983333,2.575751429
bahamas,18-Sep-73,1994,26.0245,2.096272818
bahamas,18-Sep-73,1995,25.76866667,2.669318821
bahamas,18-Sep-73,1996,25.38541667,2.776844758
bahamas,18-Sep-73,1997,26.19083333,2.299355081
bahamas,18-Sep-73,1998,26.2295,2.673193987
bahamas,18-Sep-73,1999,25.62266667,2.54147918
bahamas,18-Sep-73,2000,25.44916667,2.677992662
bahamas,18-Sep-73,2001,25.58066667,2.586865753
bahamas,18-Sep-73,2002,26.11625,2.230034982
bahamas,18-Sep-73,2003,26.18033333,2.673174733
bahamas,18-Sep-73,2004,25.84975,2.603001174
bahamas,18-Sep-73,2005,25.80166667,2.870790019
bahamas,18-Sep-73,2006,25.71575,2.495606544
bahamas,18-Sep-73,2007,26.03475,2.305018325
bahamas,18-Sep-73,2008,25.89975,2.436720342
bahamas,18-Sep-73,2009,25.76916667,2.831510546
bahamas,18-Sep-73,2010,25.22916667,3.63599632
bahamas,18-Sep-73,2011,26.00325,2.527159423
bahamas,18-Sep-73,2012,25.81641667,2.310959402
bahamas,18-Sep-73,2013,26.01166667,2.622468208
bahrain,21-Sep-71,1960,27.06154545,6.218310998
bahrain,21-Sep-71,1961,25.7175,6.639774524
bahrain,21-Sep-71,1962,26.49216667,6.737758972
bahrain,21-Sep-71,1963,26.2315,6.587435016
bahrain,21-Sep-71,1964,25.43108333,7.798243899
bahrain,21-Sep-71,1965,26.29416667,7.330946198
bahrain,21-Sep-71,1966,26.5995,6.751886342
bahrain,21-Sep-71,1967,25.47783333,7.156371298
bahrain,21-Sep-71,1968,25.92191667,7.056855924
bahrain,21-Sep-71,1969,26.58591667,6.563351243
bahrain,21-Sep-71,1970,26.33458333,6.600928082
bahrain,21-Sep-71,1971,25.79116667,6.933238281
bahrain,21-Sep-71,1972,25.41058333,7.694579042
bahrain,21-Sep-71,1973,26.00116667,7.273852497
bahrain,21-Sep-71,1974,25.92175,7.166273688
bahrain,21-Sep-71,1975,25.83783333,7.297712716
bahrain,21-Sep-71,1976,25.71483333,7.158325805
bahrain,21-Sep-71,1977,26.55066667,7.188323946
bahrain,21-Sep-71,1978,26.26958333,6.464392673
bahrain,21-Sep-71,1979,26.80808333,6.793744736
bahrain,21-Sep-71,1980,26.55733333,7.014996253
bahrain,21-Sep-71,1981,26.58233333,6.562710213
bahrain,21-Sep-71,1982,25.51683333,7.849300511
bahrain,21-Sep-71,1983,25.59116667,7.753990924
bahrain,21-Sep-71,1984,25.96141667,6.749381459
bahrain,21-Sep-71,1985,26.20216667,6.906195977
bahrain,21-Sep-71,1986,26.32558333,7.607350506
bahrain,21-Sep-71,1987,26.64175,7.080418325
bahrain,21-Sep-71,1988,26.628,7.408785252
bahrain,21-Sep-71,1989,26.0225,7.826877962
bahrain,21-Sep-71,1990,26.34458333,7.514386692
bahrain,21-Sep-71,1991,25.81191667,6.455272369
bahrain,21-Sep-71,1992,25.17766667,7.953995649
bahrain,21-Sep-71,1993,26.16591667,7.360191616
bahrain,21-Sep-71,1994,26.73375,7.074544716
bahrain,21-Sep-71,1995,26.25741667,7.157486779
bahrain,21-Sep-71,1996,26.8275,7.228014344
bahrain,21-Sep-71,1997,26.19091667,7.543285918
bahrain,21-Sep-71,1998,27.61241667,7.647791749
bahrain,21-Sep-71,1999,27.74241667,7.223435854
bahrain,21-Sep-71,2000,27.07075,7.653851486
bahrain,21-Sep-71,2001,27.431,7.358120758
bahrain,21-Sep-71,2002,27.26641667,7.404736058
bahrain,21-Sep-71,2003,27.37066667,7.445858609
bahrain,21-Sep-71,2004,27.15025,7.066498723
bahrain,21-Sep-71,2005,26.98316667,7.416384599
bahrain,21-Sep-71,2006,27.22125,7.90436823
bahrain,21-Sep-71,2007,27.21608333,7.874419949
bahrain,21-Sep-71,2008,27.03308333,8.16178829
bahrain,21-Sep-71,2009,27.31033333,7.700544022
bahrain,21-Sep-71,2010,28.06966667,7.167392049
bahrain,21-Sep-71,2011,27.10383333,7.895376274
bahrain,21-Sep-71,2012,27.52933333,7.991524878
bahrain,21-Sep-71,2013,27.925375,7.699688972
bangladesh,17-Sep-74,1960,26.16109091,3.37905352
bangladesh,17-Sep-74,1961,25.06975,4.297254052
bangladesh,17-Sep-74,1962,25.03291667,4.063028012
bangladesh,17-Sep-74,1963,25.10558333,3.644682813
bangladesh,17-Sep-74,1964,25.30458333,3.753005764
bangladesh,17-Sep-74,1965,25.0385,3.675163089
bangladesh,17-Sep-74,1966,25.48433333,3.752878709
bangladesh,17-Sep-74,1967,24.99241667,3.65078461
bangladesh,17-Sep-74,1968,24.9405,3.889229662
bangladesh,17-Sep-74,1969,25.25433333,3.863147288
bangladesh,17-Sep-74,1970,25.18658333,3.943048946
bangladesh,17-Sep-74,1971,24.63516667,3.618234749
bangladesh,17-Sep-74,1972,25.14383333,4.003360948
bangladesh,17-Sep-74,1973,25.26558333,3.666775062
bangladesh,17-Sep-74,1974,25.0395,3.925109113
bangladesh,17-Sep-74,1975,25.14391667,4.0354269
bangladesh,17-Sep-74,1976,25.20216667,3.631691062
bangladesh,17-Sep-74,1977,25.04658333,3.691901689
bangladesh,17-Sep-74,1978,25.039,3.970176204
bangladesh,17-Sep-74,1979,25.71108333,3.90642686
bangladesh,17-Sep-74,1980,25.34066667,3.803819333
bangladesh,17-Sep-74,1981,24.95183333,3.797264705
bangladesh,17-Sep-74,1982,25.14408333,3.946373789
bangladesh,17-Sep-74,1983,25.06983333,4.133812302
bangladesh,17-Sep-74,1984,25.06541667,3.943063195
bangladesh,17-Sep-74,1985,25.42141667,3.688940929
bangladesh,17-Sep-74,1986,25.29425,3.595396353
bangladesh,17-Sep-74,1987,25.64241667,3.665701234
bangladesh,17-Sep-74,1988,25.70966667,3.470010069
bangladesh,17-Sep-74,1989,25.30475,4.23875859
bangladesh,17-Sep-74,1990,25.28175,3.530139789
bangladesh,17-Sep-74,1991,25.13516667,3.896848093
bangladesh,17-Sep-74,1992,25.12225,4.226544863
bangladesh,17-Sep-74,1993,25.00316667,3.627472845
bangladesh,17-Sep-74,1994,25.26166667,3.91622031
bangladesh,17-Sep-74,1995,25.41583333,4.191798352
bangladesh,17-Sep-74,1996,25.44025,3.821675361
bangladesh,17-Sep-74,1997,24.85925,3.982309178
bangladesh,17-Sep-74,1998,25.52416667,4.053659667
bangladesh,17-Sep-74,1999,25.71483333,3.536701027
bangladesh,17-Sep-74,2000,25.15016667,3.905313975
bangladesh,17-Sep-74,2001,25.337,3.83311734
bangladesh,17-Sep-74,2002,25.38033333,3.493249941
bangladesh,17-Sep-74,2003,25.28083333,3.910177253
bangladesh,17-Sep-74,2004,25.38633333,3.68644873
bangladesh,17-Sep-74,2005,25.532,3.637334639
bangladesh,17-Sep-74,2006,25.76566667,3.528795992
bangladesh,17-Sep-74,2007,25.34375,3.963883269
bangladesh,17-Sep-74,2008,25.3895,3.798087545
bangladesh,17-Sep-74,2009,25.90491667,3.769371987
bangladesh,17-Sep-74,2010,25.94033333,4.223000664
bangladesh,17-Sep-74,2011,25.20508333,3.939902294
bangladesh,17-Sep-74,2012,25.53358333,4.12340229
bangladesh,17-Sep-74,2013,25.9675,4.484509465
barbados,9-Dec-66,1960,27.023,0.773428859
barbados,9-Dec-66,1961,26.809,0.721114037
barbados,9-Dec-66,1962,26.849,0.965302496
barbados,9-Dec-66,1963,26.96141667,0.797500351
barbados,9-Dec-66,1964,26.67333333,0.839527392
barbados,9-Dec-66,1965,26.63675,0.883479086
barbados,9-Dec-66,1966,26.729,0.661369378
barbados,9-Dec-66,1967,26.48175,0.841384155
barbados,9-Dec-66,1968,26.50191667,0.949217425
barbados,9-Dec-66,1969,27.10741667,0.939105712
barbados,9-Dec-66,1970,26.76991667,0.68620133
barbados,9-Dec-66,1971,26.44491667,0.758142042
barbados,9-Dec-66,1972,26.6925,0.956379774
barbados,9-Dec-66,1973,26.79325,0.905372261
barbados,9-Dec-66,1974,26.465,0.879390802
barbados,9-Dec-66,1975,26.37325,1.060498607
barbados,9-Dec-66,1976,26.28733333,1.162964107
barbados,9-Dec-66,1977,26.75733333,0.794497707
barbados,9-Dec-66,1978,26.91883333,0.710195342
barbados,9-Dec-66,1979,26.84416667,0.908292187
barbados,9-Dec-66,1980,27.14725,0.886900643
barbados,9-Dec-66,1981,27.11225,0.607133522
barbados,9-Dec-66,1982,26.8155,0.81807918
barbados,9-Dec-66,1983,26.98333333,0.737823499
barbados,9-Dec-66,1984,26.62541667,0.736618621
barbados,9-Dec-66,1985,26.55258333,0.93987934
barbados,9-Dec-66,1986,26.65958333,0.938988475
barbados,9-Dec-66,1987,27.33516667,0.932506771
barbados,9-Dec-66,1988,27.01391667,0.811376659
barbados,9-Dec-66,1989,26.75216667,1.005548682
barbados,9-Dec-66,1990,26.94316667,1.00501785
barbados,9-Dec-66,1991,26.89316667,0.867867274
barbados,9-Dec-66,1992,26.90466667,0.766724477
barbados,9-Dec-66,1993,27.05683333,0.911430627
barbados,9-Dec-66,1994,26.96008333,0.819354786
barbados,9-Dec-66,1995,27.326,0.951679759
barbados,9-Dec-66,1996,27.01825,0.673508335
barbados,9-Dec-66,1997,27.23933333,0.926260452
barbados,9-Dec-66,1998,27.62508333,0.75194795
barbados,9-Dec-66,1999,27.14083333,0.98707049
barbados,9-Dec-66,2000,26.90208333,1.040007558
barbados,9-Dec-66,2001,27.22183333,1.041484241
barbados,9-Dec-66,2002,27.26608333,0.837724348
barbados,9-Dec-66,2003,27.44008333,0.807915889
barbados,9-Dec-66,2004,27.22541667,0.833737855
barbados,9-Dec-66,2005,27.67716667,1.020373803
barbados,9-Dec-66,2006,27.50225,0.979827269
barbados,9-Dec-66,2007,27.36641667,0.830145054
barbados,9-Dec-66,2008,27.00383333,1.122355626
barbados,9-Dec-66,2009,27.32033333,1.053150195
barbados,9-Dec-66,2010,27.84466667,0.801867857
barbados,9-Dec-66,2011,27.39525,1.037242071
barbados,9-Dec-66,2012,27.34666667,0.976126234
barbados,9-Dec-66,2013,27.251125,0.950040817
belarus,24-Oct-45,1960,7.640818182,8.532316834
belarus,24-Oct-45,1961,7.032416667,8.475546252
belarus,24-Oct-45,1962,5.814833333,8.619154291
belarus,24-Oct-45,1963,5.173,12.0609897
belarus,24-Oct-45,1964,5.8035,10.02557833
belarus,24-Oct-45,1965,4.9555,9.122076234
belarus,24-Oct-45,1966,6.612666667,9.410504385
belarus,24-Oct-45,1967,6.682166667,10.26591182
belarus,24-Oct-45,1968,5.67875,9.971073309
belarus,24-Oct-45,1969,4.566916667,10.86318238
belarus,24-Oct-45,1970,5.764083333,9.695914373
belarus,24-Oct-45,1971,6.38375,8.666563921
belarus,24-Oct-45,1972,6.758083333,10.08726597
belarus,24-Oct-45,1973,6.164416667,8.642696859
belarus,24-Oct-45,1974,6.79375,7.505254161
belarus,24-Oct-45,1975,7.869,8.41669567
belarus,24-Oct-45,1976,4.84675,9.179394089
belarus,24-Oct-45,1977,6.040416667,8.60060658
belarus,24-Oct-45,1978,5.150916667,9.116643376
belarus,24-Oct-45,1979,5.87025,9.57969361
belarus,24-Oct-45,1980,4.997166667,9.429171099
belarus,24-Oct-45,1981,6.592,9.162660898
belarus,24-Oct-45,1982,6.62125,8.443867868
belarus,24-Oct-45,1983,7.4485,8.568292049
belarus,24-Oct-45,1984,6.29425,8.780703566
belarus,24-Oct-45,1985,4.70575,11.12632108
belarus,24-Oct-45,1986,5.95275,9.874702482
belarus,24-Oct-45,1987,4.341666667,10.45660253
belarus,24-Oct-45,1988,6.417416667,9.357216549
belarus,24-Oct-45,1989,8.116166667,7.538934116
belarus,24-Oct-45,1990,7.757416667,6.51455829
belarus,24-Oct-45,1991,6.895416667,8.522804804
belarus,24-Oct-45,1992,7.132,8.598706774
belarus,24-Oct-45,1993,6.013833333,8.268777736
belarus,24-Oct-45,1994,6.735916667,9.134365097
belarus,24-Oct-45,1995,7.02125,9.17827107
belarus,24-Oct-45,1996,5.656583333,10.39045613
belarus,24-Oct-45,1997,6.34375,8.808045435
belarus,24-Oct-45,1998,6.528333333,8.876273894
belarus,24-Oct-45,1999,7.71275,9.130650003
belarus,24-Oct-45,2000,7.909833333,7.555853623
belarus,24-Oct-45,2001,7.09225,9.655277625
belarus,24-Oct-45,2002,7.701916667,9.579838521
belarus,24-Oct-45,2003,6.724916667,9.318081957
belarus,24-Oct-45,2004,6.905833333,8.572168388
belarus,24-Oct-45,2005,6.968083333,9.170543817
belarus,24-Oct-45,2006,6.992083333,9.932174938
belarus,24-Oct-45,2007,7.928166667,8.925112791
belarus,24-Oct-45,2008,8.13075,7.624709164
belarus,24-Oct-45,2009,7.196416667,8.604710491
belarus,24-Oct-45,2010,7.03725,11.30794863
belarus,24-Oct-45,2011,7.5885,9.47006487
belarus,24-Oct-45,2012,6.835166667,10.29658301
belarus,24-Oct-45,2013,8.2665,11.34492981
belgium,27-Dec-45,1960,10.70690909,5.212737466
belgium,27-Dec-45,1961,10.43583333,5.725061633
belgium,27-Dec-45,1962,8.5415,5.987332317
belgium,27-Dec-45,1963,8.259666667,7.784064343
belgium,27-Dec-45,1964,9.594166667,6.618015822
belgium,27-Dec-45,1965,9.040416667,5.668068076
belgium,27-Dec-45,1966,9.901583333,5.87647248
belgium,27-Dec-45,1967,10.05658333,5.907187186
belgium,27-Dec-45,1968,9.412333333,6.256831021
belgium,27-Dec-45,1969,9.5505,6.844458283
belgium,27-Dec-45,1970,9.499,6.542460671
belgium,27-Dec-45,1971,9.831166667,6.106367241
belgium,27-Dec-45,1972,9.333333333,5.354170581
belgium,27-Dec-45,1973,9.758833333,6.469989164
belgium,27-Dec-45,1974,10.07291667,4.681362262
belgium,27-Dec-45,1975,10.07191667,6.176839769
belgium,27-Dec-45,1976,10.368,6.980543962
belgium,27-Dec-45,1977,9.961083333,5.04054096
belgium,27-Dec-45,1978,9.23225,5.524589826
belgium,27-Dec-45,1979,9.058583333,6.533254298
belgium,27-Dec-45,1980,9.297333333,5.881573156
belgium,27-Dec-45,1981,9.627083333,6.095299388
belgium,27-Dec-45,1982,10.33,6.415557724
belgium,27-Dec-45,1983,10.2945,6.521805822
belgium,27-Dec-45,1984,9.6495,5.565758276
belgium,27-Dec-45,1985,8.7955,7.031416429
belgium,27-Dec-45,1986,9.264,6.704215404
belgium,27-Dec-45,1987,9.0685,6.728198293
belgium,27-Dec-45,1988,10.457,5.041462612
belgium,27-Dec-45,1989,10.92116667,5.825666218
belgium,27-Dec-45,1990,10.93533333,5.385463166
belgium,27-Dec-45,1991,9.709166667,6.408683141
belgium,27-Dec-45,1992,10.48925,6.103446316
belgium,27-Dec-45,1993,9.925833333,5.807435169
belgium,27-Dec-45,1994,10.99675,5.86054236
belgium,27-Dec-45,1995,10.69675,6.508244438
belgium,27-Dec-45,1996,8.893166667,6.523574506
belgium,27-Dec-45,1997,10.47241667,6.381743883
belgium,27-Dec-45,1998,10.36916667,5.63591812
belgium,27-Dec-45,1999,10.93425,6.094044173
belgium,27-Dec-45,2000,11.03425,5.314790189
belgium,27-Dec-45,2001,10.54333333,6.242213642
belgium,27-Dec-45,2002,11.03575,5.371034336
belgium,27-Dec-45,2003,10.87025,6.859779908
belgium,27-Dec-45,2004,10.45258333,6.031429492
belgium,27-Dec-45,2005,10.72783333,6.237909642
belgium,27-Dec-45,2006,11.09525,7.105172573
belgium,27-Dec-45,2007,11.1455,5.17874252
belgium,27-Dec-45,2008,10.50491667,5.67467629
belgium,27-Dec-45,2009,10.6285,6.612718785
belgium,27-Dec-45,2010,9.36175,7.163941692
belgium,27-Dec-45,2011,11.30533333,5.32349059
belgium,27-Dec-45,2012,10.35183333,5.938933051
belgium,27-Dec-45,2013,10.060125,7.635979242
belize,25-Sep-81,1960,25.59136364,1.774388023
belize,25-Sep-81,1961,25.49175,1.585243206
belize,25-Sep-81,1962,25.03875,1.763159722
belize,25-Sep-81,1963,25.10108333,1.75463135
belize,25-Sep-81,1964,25.496,1.746789366
belize,25-Sep-81,1965,25.3075,1.527056616
belize,25-Sep-81,1966,25.01333333,2.091731181
belize,25-Sep-81,1967,25.28141667,1.826745614
belize,25-Sep-81,1968,25.0455,2.025887527
belize,25-Sep-81,1969,25.61766667,1.840053524
belize,25-Sep-81,1970,25.14083333,2.111062414
belize,25-Sep-81,1971,25.25491667,1.378729551
belize,25-Sep-81,1972,25.50416667,1.50328264
belize,25-Sep-81,1973,25.54591667,2.043922631
belize,25-Sep-81,1974,25.10166667,1.650448718
belize,25-Sep-81,1975,25.4945,2.000088294
belize,25-Sep-81,1976,24.82941667,1.976251615
belize,25-Sep-81,1977,25.20783333,1.599354406
belize,25-Sep-81,1978,25.35116667,1.814564552
belize,25-Sep-81,1979,25.49333333,1.863482436
belize,25-Sep-81,1980,25.67291667,2.013046378
belize,25-Sep-81,1981,25.26833333,2.046306621
belize,25-Sep-81,1982,25.6825,1.358868346
belize,25-Sep-81,1983,25.87116667,1.749286651
belize,25-Sep-81,1984,25.25308333,1.694634552
